Sort,Year,Redd_Name,Section,Date_New,Latitude,Longitude,Meas,rm,rkm,Stream,Redd_Count
1023,2004,5100511SH,5,10/5/2004,46.168293,-122.772872,77584.81417,14.694094,23.647923,Coweeman River,1
1024,2004,5100512SH,5,10/5/2004,46.167598,-122.773982,77202.55414,14.621696,23.531409,Coweeman River,1
1025,2004,5100513SH,5,10/5/2004,46.167579,-122.774004,77193.83578,14.620045,23.528752,Coweeman River,1
1026,2004,5100514SH,5,10/5/2004,46.167524,-122.774068,77167.92892,14.615138,23.520856,Coweeman River,1
1027,2004,5100515SH,5,10/5/2004,46.163097,-122.773967,75537.76815,14.306395,23.023981,Coweeman River,1
1028,2004,5100516SH,5,10/5/2004,46.163183,-122.773973,75569.21999,14.312352,23.033568,Coweeman River,1
1029,2004,5100517SH,5,10/5/2004,46.162906,-122.773953,75467.96583,14.293175,23.002705,Coweeman River,1
1030,2004,5100518SH,5,10/5/2004,46.161637,-122.773784,74997.63375,14.204097,22.859348,Coweeman River,1
1031,2004,5100519SH,5,10/5/2004,46.156049,-122.778857,70906.82369,13.429323,21.612465,Coweeman River,1
1032,2004,5100520SH,5,10/5/2004,46.156036,-122.778862,70901.93886,13.428398,21.610976,Coweeman River,1
1033,2004,5100521SH,5,10/5/2004,46.155975,-122.778889,70878.83615,13.424022,21.603934,Coweeman River,1
1034,2004,5100522SH,5,10/5/2004,46.154986,-122.778891,70507.25142,13.353646,21.490675,Coweeman River,1
1035,2004,5101301CC,5,10/13/2004,46.174571,-122.759087,82973.43095,15.714665,25.290378,Coweeman River,1
1036,2004,5101302CC,5,10/13/2004,46.174646,-122.759315,82909.60813,15.702577,25.270925,Coweeman River,1
1037,2004,5101303CC,5,10/13/2004,46.174688,-122.759479,82865.35351,15.694196,25.257436,Coweeman River,1
1038,2004,5101304CC,5,10/13/2004,46.174238,-122.762598,81966.97264,15.524048,24.983609,Coweeman River,1
1039,2004,5101305CC,5,10/13/2004,46.172837,-122.767529,80595.47155,15.264294,24.565574,Coweeman River,1
1040,2004,5101306CC,5,10/13/2004,46.168927,-122.770065,78356.19151,14.840188,23.883039,Coweeman River,1
1041,2004,5101307CC,5,10/13/2004,46.168719,-122.770409,78240.26226,14.818231,23.847704,Coweeman River,1
1042,2004,5101308CC,5,10/13/2004,46.168949,-122.770025,78368.99477,14.842613,23.886942,Coweeman River,1
1043,2004,5101309CC,5,10/13/2004,46.16863,-122.771356,77996.63107,14.772089,23.773445,Coweeman River,1
1044,2004,5101310CC,5,10/13/2004,46.167691,-122.773869,77246.88962,14.630093,23.544923,Coweeman River,1
1045,2004,5101311CC,5,10/13/2004,46.165185,-122.774172,76301.34109,14.451012,23.256719,Coweeman River,1
1046,2004,5101312CC,5,10/13/2004,46.165668,-122.774196,76477.54633,14.484384,23.310426,Coweeman River,1
1047,2004,5101313CC,5,10/13/2004,46.155835,-122.778951,70825.25238,13.413874,21.587602,Coweeman River,1
1048,2004,5101314CC,5,10/13/2004,46.155994,-122.778881,70886.13081,13.425404,21.606158,Coweeman River,1
1049,2004,5101315CC,5,10/13/2004,46.15598,-122.778887,70880.64924,13.424365,21.604487,Coweeman River,1
1050,2004,5101316CC,5,10/13/2004,46.155899,-122.778923,70849.62406,13.418489,21.595031,Coweeman River,1
1051,2004,5101317CC,5,10/13/2004,46.155513,-122.779025,70705.09624,13.391117,21.550978,Coweeman River,1
1052,2004,5101318CC,5,10/13/2004,46.15425,-122.778597,70228.54006,13.30086,21.405724,Coweeman River,1
1053,2004,5101319CC,5,10/13/2004,46.153674,-122.77928,69885.0079,13.235797,21.301015,Coweeman River,1
1054,2004,5101320CC,5,10/13/2004,46.153675,-122.779276,69886.28208,13.236038,21.301403,Coweeman River,1
1055,2004,5101321CC,5,10/13/2004,46.154769,-122.778797,70424.91776,13.338053,21.46558,Coweeman River,1
1056,2004,5101322CC,5,10/13/2004,46.152233,-122.779867,69335.72904,13.131767,21.133594,Coweeman River,1
1057,2004,5101323CC,5,10/13/2004,46.152277,-122.779841,69353.14023,13.135064,21.138901,Coweeman River,1
1058,2004,5101324CC,5,10/13/2004,46.152203,-122.77988,69324.26405,13.129595,21.130099,Coweeman River,1
1059,2004,5102601BG,5,10/26/2004,46.168832,-122.770226,78302.64467,14.830046,23.866718,Coweeman River,1
1060,2004,5102602BG,5,10/26/2004,46.155935,-122.778907,70863.35994,13.421091,21.599217,Coweeman River,1
1061,2004,5102603BG,5,10/26/2004,46.156013,-122.778872,70893.11819,13.426727,21.608288,Coweeman River,1
1062,2004,5102604BG,5,10/26/2004,46.155907,-122.778919,70852.64945,13.419062,21.595953,Coweeman River,1
1063,2004,5102605BG,5,10/26/2004,46.153674,-122.77928,69885.0079,13.235797,21.301015,Coweeman River,1
1064,2004,6092701CC,6,9/27/2004,46.15221,-122.77988,69326.7741,13.130071,21.130864,Coweeman River,1
1065,2004,6092702CC,6,9/27/2004,46.152068,-122.779891,69274.96586,13.120259,21.115073,Coweeman River,1
1066,2004,6092703CC,6,9/27/2004,46.150693,-122.779978,68772.73916,13.02514,20.961994,Coweeman River,1
1067,2004,6092704CC,6,9/27/2004,46.149542,-122.780503,68328.79407,12.941059,20.826679,Coweeman River,1
1068,2004,6092705CC,6,9/27/2004,46.149439,-122.780577,68287.03533,12.933151,20.813951,Coweeman River,1
1069,2004,6092706CC,6,9/27/2004,46.149235,-122.780737,68202.04323,12.917054,20.788045,Coweeman River,1
1070,2004,6092707CC,6,9/27/2004,46.148457,-122.781239,67890.77928,12.858102,20.693172,Coweeman River,1
1071,2004,6092708CC,6,9/27/2004,46.147786,-122.783024,67199.33076,12.727146,20.482418,Coweeman River,1
1072,2004,6092709CC,6,9/27/2004,46.148468,-122.783734,66888.94,12.66836,20.38781,Coweeman River,1
1073,2004,6092710CC,6,9/27/2004,46.148554,-122.78388,66840.19466,12.659128,20.372953,Coweeman River,1
1074,2004,6092711CC,6,9/27/2004,46.148601,-122.783976,66810.53038,12.65351,20.363911,Coweeman River,1
1075,2004,6092712CC,6,9/27/2004,46.149375,-122.785082,66370.01937,12.570079,20.229643,Coweeman River,1
1076,2004,6092713CC,6,9/27/2004,46.149723,-122.785437,66213.80749,12.540494,20.182029,Coweeman River,1
1077,2004,6092714CC,6,9/27/2004,46.149887,-122.785691,66125.2609,12.523724,20.15504,Coweeman River,1
1078,2004,6092715CC,6,9/27/2004,46.146898,-122.788434,64414.26186,12.199671,19.633526,Coweeman River,1
1079,2004,6092716CC,6,9/27/2004,46.146424,-122.789838,64015.50711,12.124149,19.511985,Coweeman River,1
1080,2004,6092717CC,6,9/27/2004,46.14637,-122.789971,63976.41235,12.116745,19.500069,Coweeman River,1
1081,2004,6092718CC,6,9/27/2004,46.146436,-122.789808,64024.32963,12.12582,19.514675,Coweeman River,1
1082,2004,6092719CC,6,9/27/2004,46.146337,-122.79005,63953.11193,12.112332,19.492967,Coweeman River,1
1083,2004,6092720CC,6,9/27/2004,46.146401,-122.789894,63998.9887,12.121021,19.506951,Coweeman River,1
1084,2004,6092721CC,6,9/27/2004,46.146291,-122.790163,63919.8425,12.106031,19.482827,Coweeman River,1
1085,2004,6092722CC,6,9/27/2004,46.144954,-122.790458,63405.44443,12.008607,19.326038,Coweeman River,1
1086,2004,6092723CC,6,9/27/2004,46.142786,-122.790901,62598.81033,11.855835,19.080175,Coweeman River,1
1087,2004,6092724CC,6,9/27/2004,46.142512,-122.791063,62490.80183,11.835379,19.047254,Coweeman River,1
1088,2004,6092725CC,6,9/27/2004,46.141582,-122.792266,62031.77536,11.748442,18.907342,Coweeman River,1
1089,2004,6092726CC,6,9/27/2004,46.141508,-122.792388,61990.51451,11.740628,18.894766,Coweeman River,1
1090,2004,6092727CC,6,9/27/2004,46.136513,-122.792457,60013.05756,11.366109,18.292035,Coweeman River,1
1091,2004,6092728CC,6,9/27/2004,46.134797,-122.792065,59045.36787,11.182835,17.997082,Coweeman River,1
1092,2004,6092729CC,6,9/27/2004,46.134787,-122.792093,59037.35695,11.181318,17.994641,Coweeman River,1
1093,2004,6092730CC,6,9/27/2004,46.134772,-122.792139,59024.53402,11.178889,17.990732,Coweeman River,1
1094,2004,6092731CC,6,9/27/2004,46.134764,-122.792164,59017.45047,11.177547,17.988573,Coweeman River,1
1095,2004,6092732CC,6,9/27/2004,46.134748,-122.792212,59003.95557,11.174992,17.98446,Coweeman River,1
1096,2004,6100501DR,6,10/5/2004,46.151981,-122.779897,69243.19906,13.114242,21.105391,Coweeman River,1
1097,2004,6100502DR,6,10/5/2004,46.150934,-122.779948,68861.20207,13.041894,20.988958,Coweeman River,1
1098,2004,6100503DR,6,10/5/2004,46.150564,-122.780014,68724.50553,13.016005,20.947292,Coweeman River,1
1099,2004,6100504DR,6,10/5/2004,46.150563,-122.780014,68724.24244,13.015955,20.947212,Coweeman River,1
1100,2004,6100505DR,6,10/5/2004,46.148887,-122.780974,68061.50246,12.890436,20.745209,Coweeman River,1
1101,2004,6100506DR,6,10/5/2004,46.148856,-122.780992,68049.13173,12.888093,20.741438,Coweeman River,1
1102,2004,6100507DR,6,10/5/2004,46.148671,-122.7811,67976.31352,12.874302,20.719243,Coweeman River,1
1103,2004,6100508DR,6,10/5/2004,46.148634,-122.781122,67961.69027,12.871532,20.714786,Coweeman River,1
1104,2004,6100509DR,6,10/5/2004,46.148299,-122.781352,67826.1444,12.845861,20.673471,Coweeman River,1
1105,2004,6100510DR,6,10/5/2004,46.148319,-122.781339,67834.04065,12.847356,20.675878,Coweeman River,1
1106,2004,6100511DR,6,10/5/2004,46.148433,-122.783693,66905.33437,12.671465,20.392807,Coweeman River,1
1107,2004,6100512DR,6,10/5/2004,46.148477,-122.783748,66884.05327,12.667434,20.386321,Coweeman River,1
1108,2004,6100513DR,6,10/5/2004,46.148416,-122.783672,66913.62551,12.673035,20.395335,Coweeman River,1
1109,2004,6100514DR,6,10/5/2004,46.148621,-122.78402,66797.1306,12.650972,20.359827,Coweeman River,1
1110,2004,6100515DR,6,10/5/2004,46.148623,-122.784392,66702.4637,12.633042,20.330972,Coweeman River,1
1111,2004,6100516DR,6,10/5/2004,46.148628,-122.784426,66693.66979,12.631377,20.328292,Coweeman River,1
1112,2004,6100517DR,6,10/5/2004,46.149811,-122.785558,66169.61278,12.532124,20.168559,Coweeman River,1
1113,2004,6100518DR,6,10/5/2004,46.149815,-122.785564,66167.42111,12.531709,20.167891,Coweeman River,1
1114,2004,6100519DR,6,10/5/2004,46.146799,-122.787254,64724.34244,12.258398,19.728039,Coweeman River,1
1115,2004,6100520DR,6,10/5/2004,46.146805,-122.787235,64729.58461,12.259391,19.729637,Coweeman River,1
1116,2004,6100521DR,6,10/5/2004,46.141536,-122.792353,62003.9655,11.743175,18.898866,Coweeman River,1
1117,2004,6100522DR,6,10/5/2004,46.140352,-122.792664,61534.11281,11.654188,18.755654,Coweeman River,1
1118,2004,6100523DR,6,10/5/2004,46.140374,-122.792675,61542.54701,11.655785,18.758225,Coweeman River,1
1119,2004,6100524DR,6,10/5/2004,46.136515,-122.792487,60020.72003,11.367561,18.294371,Coweeman River,1
1120,2004,6100525DR,6,10/5/2004,46.134783,-122.792105,59034.06533,11.180694,17.993637,Coweeman River,1
1121,2004,6101301RD,6,10/13/2004,46.152108,-122.779888,69289.6081,13.123032,21.119536,Coweeman River,1
1122,2004,6101302RD,6,10/13/2004,46.150777,-122.779954,68803.7399,13.031011,20.971443,Coweeman River,1
1123,2004,6101303RD,6,10/13/2004,46.149874,-122.780277,68462.79576,12.966439,20.867523,Coweeman River,1
1124,2004,6101304RD,6,10/13/2004,46.148481,-122.78122,67900.62974,12.859968,20.696174,Coweeman River,1
1125,2004,6101305RD,6,10/13/2004,46.148472,-122.781227,67896.82521,12.859247,20.695015,Coweeman River,1
1126,2004,6101306RD,6,10/13/2004,46.148873,-122.7847,66577.29148,12.609336,20.29282,Coweeman River,1
1127,2004,6101307RD,6,10/13/2004,46.1464,-122.789897,63998.14658,12.120861,19.506694,Coweeman River,1
1128,2004,6101308RD,6,10/13/2004,46.136501,-122.792145,59933.76134,11.351091,18.267866,Coweeman River,1
1129,2004,6102101BG,6,10/21/2004,46.152027,-122.779894,69259.77196,13.117381,21.110442,Coweeman River,1
1130,2004,6102102BG,6,10/21/2004,46.148322,-122.783569,66956.66448,12.681186,20.408453,Coweeman River,1
1131,2004,6102103BG,6,10/21/2004,46.148709,-122.784555,66647.5753,12.622647,20.314242,Coweeman River,1
1132,2004,6102104BG,6,10/21/2004,46.14871,-122.784556,66647.07379,12.622552,20.314089,Coweeman River,1
1133,2004,6102105BG,6,10/21/2004,46.146456,-122.78976,64038.45962,12.128496,19.518981,Coweeman River,1
1134,2004,6102106BG,6,10/21/2004,46.146495,-122.789664,64066.69098,12.133843,19.527586,Coweeman River,1
1135,2004,6102107BG,6,10/21/2004,46.146452,-122.78977,64035.40215,12.127917,19.518049,Coweeman River,1
1136,2004,6102108BG,6,10/21/2004,46.146455,-122.789763,64037.4977,12.128314,19.518688,Coweeman River,1
1137,2004,6102109BG,6,10/21/2004,46.142446,-122.791102,62464.7913,11.830453,19.039326,Coweeman River,1
1138,2004,6102110BG,6,10/21/2004,46.136504,-122.792218,59952.47624,11.354636,18.27357,Coweeman River,1
1139,2004,6102111BG,6,10/21/2004,46.13482,-122.791998,59064.23458,11.186408,18.002833,Coweeman River,1
1140,2004,6102601BG,6,10/26/2004,46.152282,-122.779839,69354.83515,13.135385,21.139418,Coweeman River,1
1141,2004,6102602BG,6,10/26/2004,46.148724,-122.784572,66640.73322,12.621351,20.312157,Coweeman River,1
1142,2004,6110901DR,6,11/9/2004,46.148322,-122.783569,66956.66448,12.681186,20.408453,Coweeman River,1
1143,2004,7092701CC,7,9/27/2004,46.132724,-122.79516,57861.51191,10.95862,17.636242,Coweeman River,1
1144,2004,7092702CC,7,9/27/2004,46.130373,-122.799711,56391.96455,10.680296,17.188323,Coweeman River,1
1145,2004,7092703CC,7,9/27/2004,46.123938,-122.805815,53155.56707,10.067342,16.201866,Coweeman River,1
1146,2004,7092704CC,7,9/27/2004,46.12481,-122.808633,51868.62489,9.823603,15.809605,Coweeman River,1
1147,2004,7092705CC,7,9/27/2004,46.120807,-122.819101,48114.04592,9.112509,14.665205,Coweeman River,1
1148,2004,7092706CC,7,9/27/2004,46.120824,-122.819324,48056.95111,9.101695,14.647803,Coweeman River,1
1149,2004,7092707CC,7,9/27/2004,46.120825,-122.819338,48053.57662,9.101056,14.646774,Coweeman River,1
1150,2004,7092708CC,7,9/27/2004,46.120827,-122.81935,48050.34469,9.100444,14.645789,Coweeman River,1
1151,2004,7092709CC,7,9/27/2004,46.120838,-122.819437,48027.93369,9.0962,14.638958,Coweeman River,1
1152,2004,7100501TH,7,10/5/2004,46.132723,-122.79511,57874.22632,10.961028,17.640117,Coweeman River,1
1153,2004,7100502TH,7,10/5/2004,46.132721,-122.795022,57896.75672,10.965295,17.646985,Coweeman River,1
1154,2004,7100503TH,7,10/5/2004,46.132717,-122.794909,57925.29467,10.9707,17.655683,Coweeman River,1
1155,2004,7100504TH,7,10/5/2004,46.132723,-122.795092,57878.93998,10.96192,17.641554,Coweeman River,1
1156,2004,7100505TH,7,10/5/2004,46.13268,-122.79548,57775.52595,10.942334,17.610033,Coweeman River,1
1157,2004,7100506TH,7,10/5/2004,46.131468,-122.798079,56975.44706,10.790804,17.366169,Coweeman River,1
1158,2004,7100507TH,7,10/5/2004,46.131295,-122.798494,56852.58376,10.767535,17.32872,Coweeman River,1
1159,2004,7100508TH,7,10/5/2004,46.131317,-122.79844,56868.48198,10.770546,17.333566,Coweeman River,1
1160,2004,7100509TH,7,10/5/2004,46.130788,-122.799203,56590.85843,10.717966,17.248946,Coweeman River,1
1161,2004,7100510TH,7,10/5/2004,46.13036,-122.799732,56384.95967,10.67897,17.186188,Coweeman River,1
1162,2004,7100511TH,7,10/5/2004,46.128902,-122.801768,55629.98014,10.535981,16.956069,Coweeman River,1
1163,2004,7100512TH,7,10/5/2004,46.124731,-122.803847,53764.83302,10.182734,16.387571,Coweeman River,1
1164,2004,7100513TH,7,10/5/2004,46.124765,-122.803815,53779.61312,10.185533,16.392076,Coweeman River,1
1165,2004,7100514TH,7,10/5/2004,46.124715,-122.803862,53757.73389,10.181389,16.385407,Coweeman River,1
1166,2004,7100515TH,7,10/5/2004,46.124512,-122.80479,53502.06361,10.132967,16.307478,Coweeman River,1
1167,2004,7100516TH,7,10/5/2004,46.124517,-122.804763,53509.14677,10.134308,16.309637,Coweeman River,1
1168,2004,7100517TH,7,10/5/2004,46.123139,-122.807236,52685.02958,9.978225,16.058445,Coweeman River,1
1169,2004,7100518TH,7,10/5/2004,46.123149,-122.807136,52711.5129,9.983241,16.066518,Coweeman River,1
1170,2004,7100519TH,7,10/5/2004,46.12319,-122.807015,52745.63998,9.989705,16.07692,Coweeman River,1
1171,2004,7100520TH,7,10/5/2004,46.121217,-122.815089,49158.61268,9.310343,14.98359,Coweeman River,1
1172,2004,7100521TH,7,10/5/2004,46.121175,-122.816227,48869.48361,9.255584,14.895464,Coweeman River,1
1173,2004,7100522TH,7,10/5/2004,46.121149,-122.816573,48781.15768,9.238856,14.868542,Coweeman River,1
1174,2004,7100523TH,7,10/5/2004,46.120805,-122.818955,48151.12402,9.119531,14.676507,Coweeman River,1
1175,2004,7100524TH,7,10/5/2004,46.120805,-122.818918,48160.51597,9.12131,14.67937,Coweeman River,1
1176,2004,7100525TH,7,10/5/2004,46.120811,-122.819222,48083.24922,9.106676,14.655819,Coweeman River,1
1177,2004,7100526TH,7,10/5/2004,46.120829,-122.819363,48047.05163,9.09982,14.644786,Coweeman River,1
1178,2004,7100527TH,7,10/5/2004,46.120833,-122.8194,48037.36997,9.097987,14.641835,Coweeman River,1
1179,2004,7100528TH,7,10/5/2004,46.122039,-122.820388,47438.48525,8.984562,14.459294,Coweeman River,1
1180,2004,7100529TH,7,10/5/2004,46.120827,-122.819349,48050.55312,9.100484,14.645853,Coweeman River,1
1181,2004,7101401BG,7,10/14/2004,46.132723,-122.79508,57881.84678,10.962471,17.64244,Coweeman River,1
1182,2004,7101402BG,7,10/14/2004,46.132722,-122.79505,57889.65052,10.963949,17.644819,Coweeman River,1
1183,2004,7101403BG,7,10/14/2004,46.131989,-122.797143,57281.15409,10.848703,17.459348,Coweeman River,1
1184,2004,7101404BG,7,10/14/2004,46.131942,-122.797237,57251.46561,10.843081,17.450299,Coweeman River,1
1185,2004,7101405BG,7,10/14/2004,46.131394,-122.798252,56923.87713,10.781037,17.35045,Coweeman River,1
1186,2004,7101406BG,7,10/14/2004,46.130711,-122.799295,56554.44249,10.711069,17.237846,Coweeman River,1
1187,2004,7101407BG,7,10/14/2004,46.130555,-122.799481,56480.61536,10.697086,17.215343,Coweeman River,1
1188,2004,7101408BG,7,10/14/2004,46.130412,-122.799652,56412.78842,10.68424,17.19467,Coweeman River,1
1189,2004,7101409BG,7,10/14/2004,46.129971,-122.800228,56194.13803,10.642829,17.128025,Coweeman River,1
1190,2004,7101410BG,7,10/14/2004,46.129962,-122.800238,56190.04211,10.642053,17.126776,Coweeman River,1
1191,2004,7101412BG,7,10/14/2004,46.123712,-122.8061,53046.2128,10.046631,16.168534,Coweeman River,1
1192,2004,7101413BG,7,10/14/2004,46.123859,-122.805914,53117.39195,10.060112,16.19023,Coweeman River,1
1193,2004,7101414BG,7,10/14/2004,46.124847,-122.808634,51855.18511,9.821058,15.805508,Coweeman River,1
1194,2004,7101415BG,7,10/14/2004,46.121223,-122.814774,49238.55933,9.325485,15.007958,Coweeman River,1
1195,2004,7101416BG,7,10/14/2004,46.121214,-122.815223,49124.58561,9.303899,14.973219,Coweeman River,1
1196,2004,7101417BG,7,10/14/2004,46.121213,-122.815292,49107.19704,9.300605,14.967919,Coweeman River,1
1197,2004,7101418BG,7,10/14/2004,46.121188,-122.816053,48913.81919,9.263981,14.908977,Coweeman River,1
1198,2004,7101419BG,7,10/14/2004,46.121167,-122.816337,48841.51334,9.250287,14.886938,Coweeman River,1
1199,2004,7101420BG,7,10/14/2004,46.121165,-122.816359,48835.74053,9.249193,14.885179,Coweeman River,1
1200,2004,7101421BG,7,10/14/2004,46.120805,-122.818924,48158.88574,9.121001,14.678873,Coweeman River,1
1201,2004,7101422BG,7,10/14/2004,46.120804,-122.818839,48180.54295,9.125103,14.685474,Coweeman River,1
1202,2004,7101423BG,7,10/14/2004,46.120818,-122.819279,48068.57929,9.103898,14.651347,Coweeman River,1
1203,2004,7101424BG,7,10/14/2004,46.120858,-122.819532,48002.39731,9.091363,14.631175,Coweeman River,1
1204,2004,7101425BG,7,10/14/2004,46.120863,-122.819544,47998.86815,9.090695,14.630099,Coweeman River,1
1205,2004,7101426BG,7,10/14/2004,46.120881,-122.819589,47985.64939,9.088191,14.62607,Coweeman River,1
1206,2004,7101427BG,7,10/14/2004,46.120898,-122.81963,47973.53601,9.085897,14.622378,Coweeman River,1
1207,2004,7102101DR,7,10/21/2004,46.132717,-122.794924,57921.42816,10.969967,17.654505,Coweeman River,1
1208,2004,7102102DR,7,10/21/2004,46.127447,-122.803992,54825.37427,10.383594,16.710824,Coweeman River,1
1209,2004,7102103DR,7,10/21/2004,46.120808,-122.819192,48091.13239,9.108169,14.658221,Coweeman River,1
1210,2004,7102104DR,7,10/21/2004,46.120806,-122.819037,48130.36647,9.1156,14.67018,Coweeman River,1
1211,2004,7102105DR,7,10/21/2004,46.120806,-122.819034,48131.0962,9.115738,14.670402,Coweeman River,1
